session_id	original_session_id
ses-1283894551	ses-1283894551
ses-1284046852	ses-1284046852
ses-1285421664	ses-1285421664
ses-1285426750	ses-1285426750
ses-1285650466	ses-1285650466
ses-1285686254	ses-1285686254
ses-1285686750	ses-1285686750
ses-1285687749	ses-1285687749
ses-1285689323	ses-1285689323
ses-1285857401	ses-1285857401
ses-1285862271	ses-1285862271
ses-1285874277	ses-1285874277
ses-1285888790	ses-1285888790
ses-1285896468	ses-1285896468
ses-1285911305	ses-1285911305
ses-1285914970	ses-1285914970
ses-1285917149	ses-1285917149
ses-1286161139	ses-1286161139
ses-1286165936	ses-1286165936
