onset	duration	nwb_table	treelevel
0.1680002212524414	0.09999999999999998	epochs	0.0
0.1680002212524414	0.044999999999999984	epochs	1.0
0.2130002212524414	0.010000000000000009	epochs	1.0
0.2230002212524414	0.044999999999999984	epochs	1.0
0.2680002212524414	0.704995	epochs	0.0
0.2680002212524414	0.5	epochs	-1.0
0.2680002212524414	0.5	epochs	-1.0
0.2680002212524414	0.5	epochs	1.0
0.7680002212524414	0.06000000000000005	epochs	-1.0
0.7680002212524414	0.025000000000000022	epochs	-1.0
0.7680002212524414	0.025000000000000022	epochs	1.0
0.7930002212524414	0.010000000000000009	epochs	-1.0
0.7930002212524414	0.010000000000000009	epochs	1.0
0.8030002212524414	0.025000000000000022	epochs	-1.0
0.8030002212524414	0.025000000000000022	epochs	1.0
0.8280002212524414	0.05999999999999994	epochs	-1.0
0.8280002212524414	0.025000000000000022	epochs	-1.0
0.8280002212524414	0.025000000000000022	epochs	1.0
0.8530002212524415	0.009999999999999898	epochs	-1.0
0.8530002212524415	0.009999999999999898	epochs	1.0
0.8630002212524414	0.025000000000000022	epochs	-1.0
0.8630002212524414	0.025000000000000022	epochs	1.0
0.8880002212524414	0.06000000000000005	epochs	-1.0
0.8880002212524414	0.025000000000000022	epochs	-1.0
0.8880002212524414	0.025000000000000022	epochs	1.0
0.9130002212524414	0.010000000000000009	epochs	-1.0
0.9130002212524414	0.010000000000000009	epochs	1.0
0.9230002212524414	0.025000000000000022	epochs	-1.0
0.9230002212524414	0.025000000000000022	epochs	1.0
0.9480002212524414	0.02499499999999999	epochs	1.0
678.1420001983643	0.10000000000002274	epochs	0.0
678.1420001983643	0.04499999999995907	epochs	1.0
678.1870001983642	0.009999999999990905	epochs	1.0
678.1970001983642	0.04500000000007276	epochs	1.0
678.2420001983643	0.7049949999999399	epochs	0.0
678.2420001983643	0.5	epochs	-1.0
678.2420001983643	0.5	epochs	1.0
678.7420001983643	0.05999999999994543	epochs	-1.0
678.7420001983643	0.024999999999977263	epochs	-1.0
678.7420001983643	0.024999999999977263	epochs	1.0
678.7670001983643	0.009999999999990905	epochs	-1.0
678.7670001983643	0.009999999999990905	epochs	1.0
678.7770001983642	0.024999999999977263	epochs	-1.0
678.7770001983642	0.024999999999977263	epochs	1.0
678.8020001983642	0.06000000000005912	epochs	-1.0
678.8020001983642	0.024999999999977263	epochs	-1.0
678.8020001983642	0.024999999999977263	epochs	1.0
678.8270001983642	0.010000000000104592	epochs	-1.0
678.8270001983642	0.010000000000104592	epochs	1.0
678.8370001983643	0.024999999999977263	epochs	-1.0
678.8370001983643	0.024999999999977263	epochs	1.0
678.8620001983643	0.05999999999994543	epochs	-1.0
678.8620001983643	0.024999999999977263	epochs	-1.0
678.8620001983643	0.024999999999977263	epochs	1.0
678.8870001983643	0.009999999999990905	epochs	-1.0
678.8870001983643	0.009999999999990905	epochs	1.0
678.8970001983643	0.024999999999977263	epochs	-1.0
678.8970001983643	0.024999999999977263	epochs	1.0
678.9220001983642	0.024994999999989886	epochs	1.0
719.0279998779297	0.10000000000002274	epochs	0.0
719.0279998779297	0.04499999999995907	epochs	1.0
719.0729998779296	0.009999999999990905	epochs	1.0
719.0829998779296	0.04500000000007276	epochs	1.0
719.1279998779297	61.384995	epochs	0.0
719.1279998779297	0.5	epochs	-1.0
719.1279998779297	0.5	epochs	-1.0
719.1279998779297	0.5	epochs	1.0
719.6279998779297	0.05999999999994543	epochs	-1.0
719.6279998779297	0.024999999999977263	epochs	-1.0
719.6279998779297	0.024999999999977263	epochs	1.0
719.6529998779297	0.009999999999990905	epochs	-1.0
719.6529998779297	0.009999999999990905	epochs	1.0
719.6629998779297	0.024999999999977263	epochs	-1.0
719.6629998779297	0.024999999999977263	epochs	1.0
719.6879998779297	0.06000000000005912	epochs	-1.0
719.6879998779297	0.024999999999977263	epochs	-1.0
719.6879998779297	0.024999999999977263	epochs	1.0
719.7129998779296	0.010000000000104592	epochs	-1.0
719.7129998779296	0.010000000000104592	epochs	1.0
719.7229998779297	0.024999999999977263	epochs	-1.0
719.7229998779297	0.024999999999977263	epochs	1.0
719.7479998779297	0.05999999999994543	epochs	-1.0
719.7479998779297	0.024999999999977263	epochs	-1.0
719.7479998779297	0.024999999999977263	epochs	1.0
719.7729998779297	0.009999999999990905	epochs	-1.0
719.7729998779297	0.009999999999990905	epochs	1.0
