onset	duration	nwb_table	treelevel
9.852999687194824	0.09999999999999964	epochs	0.0
9.852999687194824	0.04499999999999993	epochs	1.0
9.897999687194824	0.009999999999999787	epochs	1.0
9.907999687194824	0.04499999999999993	epochs	1.0
9.952999687194824	0.7049950000000003	epochs	0.0
9.952999687194824	0.5	epochs	-1.0
9.952999687194824	0.5	epochs	-1.0
9.952999687194824	0.5	epochs	1.0
10.452999687194824	0.0600000000000005	epochs	-1.0
10.452999687194824	0.025000000000000355	epochs	-1.0
10.452999687194824	0.025000000000000355	epochs	1.0
10.477999687194824	0.009999999999999787	epochs	-1.0
10.477999687194824	0.009999999999999787	epochs	1.0
10.487999687194824	0.025000000000000355	epochs	-1.0
10.487999687194824	0.025000000000000355	epochs	1.0
10.512999687194824	0.0600000000000005	epochs	-1.0
10.512999687194824	0.025000000000000355	epochs	-1.0
10.512999687194824	0.025000000000000355	epochs	1.0
10.537999687194825	0.009999999999999787	epochs	-1.0
10.537999687194825	0.009999999999999787	epochs	1.0
10.547999687194825	0.025000000000000355	epochs	-1.0
10.547999687194825	0.025000000000000355	epochs	1.0
10.572999687194825	0.05999999999999872	epochs	-1.0
10.572999687194825	0.02499999999999858	epochs	-1.0
10.572999687194825	0.02499999999999858	epochs	1.0
10.597999687194823	0.010000000000001563	epochs	-1.0
10.597999687194823	0.010000000000001563	epochs	1.0
10.607999687194825	0.02499999999999858	epochs	-1.0
10.607999687194825	0.02499999999999858	epochs	1.0
10.632999687194824	0.024995000000000545	epochs	1.0
3632.736999988556	0.09999999999990905	epochs	0.0
3632.736999988556	0.04500000000007276	epochs	1.0
3632.781999988556	0.009999999999763531	epochs	1.0
3632.7919999885557	0.04500000000007276	epochs	1.0
3632.836999988556	0.7049950000000536	epochs	0.0
3632.836999988556	0.5	epochs	-1.0
3632.836999988556	0.5	epochs	1.0
3633.336999988556	0.05999999999994543	epochs	-1.0
3633.336999988556	0.02500000000009095	epochs	-1.0
3633.336999988556	0.02500000000009095	epochs	1.0
3633.361999988556	0.010000000000218279	epochs	-1.0
3633.361999988556	0.010000000000218279	epochs	1.0
3633.371999988556	0.024999999999636202	epochs	-1.0
3633.371999988556	0.024999999999636202	epochs	1.0
3633.3969999885558	0.05999999999994543	epochs	-1.0
3633.3969999885558	0.02500000000009095	epochs	-1.0
3633.3969999885558	0.02500000000009095	epochs	1.0
3633.421999988556	0.010000000000218279	epochs	-1.0
3633.421999988556	0.010000000000218279	epochs	1.0
3633.431999988556	0.024999999999636202	epochs	-1.0
3633.431999988556	0.024999999999636202	epochs	1.0
3633.4569999885557	0.06000000000040018	epochs	-1.0
3633.4569999885557	0.02500000000009095	epochs	-1.0
3633.4569999885557	0.02500000000009095	epochs	1.0
3633.481999988556	0.010000000000218279	epochs	-1.0
3633.481999988556	0.010000000000218279	epochs	1.0
3633.491999988556	0.02500000000009095	epochs	-1.0
3633.491999988556	0.02500000000009095	epochs	1.0
3633.516999988556	0.024994999999762513	epochs	1.0
3753.670000076294	0.09999999999990905	epochs	0.0
3753.670000076294	0.04500000000007276	epochs	1.0
3753.715000076294	0.009999999999763531	epochs	1.0
3753.725000076294	0.04500000000007276	epochs	1.0
3753.770000076294	61.38499499999989	epochs	0.0
3753.770000076294	0.5	epochs	-1.0
3753.770000076294	0.5	epochs	-1.0
3753.770000076294	0.5	epochs	1.0
3754.270000076294	0.05999999999994543	epochs	-1.0
3754.270000076294	0.02500000000009095	epochs	-1.0
3754.270000076294	0.02500000000009095	epochs	1.0
3754.295000076294	0.010000000000218279	epochs	-1.0
3754.295000076294	0.010000000000218279	epochs	1.0
3754.305000076294	0.024999999999636202	epochs	-1.0
3754.305000076294	0.024999999999636202	epochs	1.0
3754.330000076294	0.05999999999994543	epochs	-1.0
3754.330000076294	0.02500000000009095	epochs	-1.0
